uid,name,roaster,roast,loc_country,origin_1,origin_2,100g_USD,rating,review_date,desc_1,source_review
ec8457b5b33140afa648da502eb63cc1,Ethiopia Guji Gerbicho Natural,Souvenir Coffee,Medium-Light,United States,Guji Zone,Southern Ethiopia,4.7,"92,0",October 2019,"Crisply sweet, cleanly fruit-toned. Dried strawberry, cocoa nib, honeysuckle, agave syrup, cedar in aroma and cup. Sweetly tart structure with crisp, apple-like acidity; satiny-smooth mouthfeel. The quiet finish evokes dried strawberry and wood-framed honeysuckle.",cite
b8c40485c02c4390ab67425fab9ddc94,Panama Elida Natural Catuai,Klatch Coffee,Medium-Light,United States,Alto Quiel,Panama,6.45,"95,0",November 2019,"Richly and cleanly fruit-toned, chocolaty. Dried fig, chocolate fudge, molasses, oak, narcissus-like flowers in aroma and cup. Deeply sweet-tart in structure with high-toned, crisp acidity; full, creamy mouthfeel. The resonant flavor-saturated finish centers around fig and chocolate suggestions.",cite
00893eaa776b47349b6c73cf0a054871,Cate Natural G5,Small Eyes Cafe,Medium-Light,Taiwan,Jimma,Southern Ethiopia,3.2,"95,0",November 2019,"Evaluated as espresso. Bright, sweetly tart, cleanly fruit-forward. Raspberry, chocolate fudge, sandalwood, narcissus, almond butter in aroma and small cup. Full, syrupy mouthfeel, resonant, flavor-saturated finish. In cappuccino scaled milk, this attractive natural-processed coffee reads like trifle dessert: raspberry with dark chocolate. ",cite
8fda03d74b734faaada8a1e1ce29b65b,Ethiopia Yirgacheffe GR1 Bedhatu Jibicho Washed,Klatch Coffee,Medium-Light,United States,Yirgacheffe,Southern Ethiopia,5.28,"93,0",November 2019,"Deeply sweet, crisply herb-toned. Lemon verbena, plum, baking chocolate, hazelnut, honeysuckle in aroma and cup. Sweetly tart structure with brisk acidity; full, syrupy mouthfeel. Resonant finish with lemon verbena and baking chocolate front and center.",cite
4a128ba73ad5425ba24fe035b0c708d5,Kenya Nyeri Othaya Gura AA,Klatch Coffee,Medium-Light,United States,Nyeri County,South-Central Kenya,6.16,"93,0",November 2019,"Richly sweet-savory, vibrant. Cocoa nib, red currant, cedar, maple syrup, magnolia-like flowers in aroma and cup. Sweet, savory-edged structure with bright acidity; crisp yet velvety mouthfeel. Cocoa dominates in the finish, supported by red currant and cedar.",cite
a5d7bd9a4e7946c68fdf6ea597794426,Signature Blend,Q Burger,Medium,Taiwan,Ethiopia,Sumatra,1.97,"91,0",November 2019,"Crisply sweet, nut-toned. Almond, caramel, freesia, green apple, cedar in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. Finish consolidates to almond and caramel tones.",cite
3dd73a55116f476c8fa941e04a688fe9,Ethiopia Konga Natural,Blues Brew Coffee,Medium-Light,Taiwan,Yirgacheffe,Southern Ethiopia,6.4,"93,0",November 2019,"Richly sweet berry-toned. Ripe strawberry, lilac, sandalwood, cocao nib, hint of thyme in aroma and cup. Sweet-tart structure with gentle, round acidity; full, syrupy mouthfeel. Cocoa-toned sandalwood characterizes the resonant finish.",cite
5929ec85eb70401bab83a7e970dcad74,Kenya Ndaroini,Temple Coffee Roasters,Medium,United States,Yeri Growing Region,South-Central Kenya,7.2,"93,0",November 2019,"Rich-toned, chocolaty. Baking chocolate, hazelnut, plum, molasses, cedar in aroma and cup. Bittersweet structure with vibrant, juicy acidity; delicate, silky mouthfeel. Quiet, cocoa-toned finish.",cite
1eab9cc35d2241a684b9f139d903795f,Harimau Tiger Sumatra,JBC Coffee Roasters,Medium-Light,United States,Mandheling Growing Region,North Sumatra Province,5.06,"96,0",November 2019,"Deeply sweet, resonantly savory, exceptionally vibrant. Apricot, honeysuckle, cannabis, wild honey, fresh-cut oak in aroma and cup. Sweet-umami in structure with crisp, bright acidity; lively malic acidity. The balanced finish leads with notes of honeysuckle and cannabis with undertones of wild honey.",cite
0d507bf5b12246abbcdc6b6749947f2e,Gachami Kenya,JBC Coffee Roasters,Medium-Light,United States,Kirinyaga County,South-Central Kenya,5.64,"94,0",November 2019,"Rich-toned, crisply sweet. Passionfruit, agave syrup, narcissus, dark chocolate, sandalwood in aroma and cup. Sweetly tart structure with bright, juicy acidity; plush, syrupy mouthfeel. The long, flavor-saturated finish centers around notes of passionfruit, dark chocolate and sandalwood.",cite
847068d789f1414e895a8eb90cbb9fb0,Finca Santa Isabel Guatemala,JBC Coffee Roasters,Medium-Light,United States,Santa Rosa,Guatemala,4.97,"90,0",November 2019,"Crisply sweet, cocoa-toned. Cocoa powder, date, hazelnut, freesia, cedar in aroma and cup. Sweet in structure with gentle, round acidity; crisp, satiny mouthfeel. Quiet finish with notes of cocoa powder, date and cedar.",cite
8e6c6f5af8f844e98412f792df25be88,Ethiopia Natural “Phoenix”,Simon Hsieh’s Aroma Roast Coffees,Medium,Taiwan,Ethiopia,Santa Rosa,19.82,"95,0",November 2019,"Evaluated as espresso. Sweetly tart, fruit-toned and floral. Pomegranate, narcissus, sandalwood, molasses, an intriguing hint of cayenne in aroma and small cup. Plush, syrupy mouthfeel; resonant, flavor-saturated finish. Three parts milk tempers and rounds the tart fruit notes, while florals remain deep and pungent.",cite
b58cd2d43c1b4dc2b0bc54381318f68c,Costa Rica SL-28 Yellow Honey Espresso,Simon Hsieh’s Aroma Roast Coffees,Medium-Dark,Taiwan,Central Valley,Costa Rica,18.41,"95,0",November 2019,"Evaluated as espresso. Attractively roast-prominent, deeply sweet and complex. Scorched cedar, baking chocolate, blackberry jam, blood orange zest, marjoram, violet-like flowers in aroma and small cup. Lightly creamy, almost fluffy mouthfeel. Finish consolidates around an herb-toned chocolate enveloped in a smoky resonance. In three parts milk, intensely sweet and aromatically vibrant, supported by a rich, smoky depth.",cite
7390e1d481e4409483537bd4c93bdb1e,Burundi Washed “Crystal”,Simon Hsieh’s Aroma Roast Coffees,Medium-Dark,Taiwan,Buyenzi,Katanga,12.74,"93,0",November 2019,"Evaluated as espresso. Quietly perfumed, richly dry and tart. Scorched cedar, baking chocolate, dried mulberry, wisteria, almond paste in aroma and small cup. Crisp, lightly satiny mouthfeel. The finish is sweetly roast-toned and redolent with aromatic cedar notes. Rich cocoa and delicate florals animate the roast-toned milk shot.",cite
3e2137558f64413bb68f97c745c366b4,Ethiopia Natural Gedeb Violent Andromeda,Simon Hsieh’s Aroma Roast Coffees,Medium-Dark,Taiwan,Gedeb District,Gedeo Zone,15.58,"93,0",November 2019,"Evaluated as espresso. Charred oak, baking chocolate, calla lily, browned butter and black cherry in aroma and small cup. Crisp, lightly velvety mouthfeel; the finish consolidates to cocoa-toned black cherry. In three parts milk, calla lily-like flowers and baking chocolate are amplified, while black cherry notes resurface in the long finish.",cite
34a73f0cecdd4084908191632bd4ce85,Espresso Blend Classic No. 1,Evie's Cafe,Medium,Taiwan,Indonesia,El Salvador,4.96,"93,0",November 2019,"Evaluated as espresso. Richly sweet, chocolaty and floral. Narcissus, dark chocolate, cedar, black cherry, almond paste in aroma and small cup. Full, syrupy mouthfeel; resonant, chocolaty finish. In three parts milk, chocolate and narcissus notes bloom, and almond paste with hints of cedar balance the lyrical sweetness at the top.",cite
b107a4b20be34feba8c70c644fa9e670,Ethiopia Hambela Natural,4 Plus Coffee,Medium-Light,Taiwan,Oromia,Southern Ethiopia,9.67,"91,0",November 2019,"Crisply sweet, fruit-toned. Raspberry, fresh-cut fir, maple syrup, cocoa powder, freesia-like flowers in aroma and cup. Sweet in structure with brisk acidity; satiny-smooth mouthfeel. Gently drying finish centers around quiet notes of raspberry and fir.",cite
c8fa8149ba6b4e4a939b8ba1ca84ce25,Panama Perci Geisha Natural,Willoughby's Coffee & Tea,Medium-Light,United States,Volcán,Panama,26.46,"96,0",November 2019,"Bizarre, beautiful, shocking, intricate. Tropical fruit (lychee, passionfruit), sweet herb (clove, cilantro, dill, spearmint), dark chocolate, musk, yogurt. In structure quite sweet, roundly tart (think unsweetened yogurt), deeply savory. Lightly syrupy in mouthfeel. Passionfruit, chocolate, dill all make distinct appearances in the drying but sweetly and richly complex finish.",cite
83d1864fab514a65a4930c37ea1fdb7d,Cordillera del Fuego Costa Rica Anaerobic,Black & White Coffee Roasters,Medium-Light,United States,Tarrazú,Costa Rica,5.88,"93,0",November 2019,"Crisply sweet, richly tart-savory. Dried apricot, marjoram, wild honey, oak, narcissus in aroma and cup. Balanced sweet-tart structure with vibrant, juicy acidity; satiny-smooth mouthfeel. The finish consolidates to dried apricot and marjoram with undertones of honey.",cite
281253d6d98640c59fb25acf4456fa44,Kenya Kiandu Peaberry,Quartet Kaffe,Medium-Light,Taiwan,Nyeri County,South-Central Kenya,9.12,"95,0",December 2019,"Deeply and richly sweet, resonantly juicy. Red currant, lavender, dark chocolate, sandalwood, fine musk in aroma and cup. Sweet-savory structure with vibrant, lively acidity; plush, syrupy mouthfeel. Both the aromatics and poised structure carry far into the finish with finesse and persistence. ",cite
d33841979f8542098f472b99f0ce92d5,Ethiopia Idido Wegida,Amavida Coffee Roasters,Medium-Light,United States,Yirgacheffe,Southern Ethiopia,5.86,"93,0",December 2019,"High-toned, sweetly tart. Maple syrup, almond butter, dried apricot, cocoa nib, baking spices in aroma and cup. Sweet-tart structure with pert acidity; velvety-smooth mouthfeel. The flavor-saturated finish centers on maple syrup and dried apricot in the short and cocoa-toned almond butter in the long, with a hint of baking spices.",cite
593a0e1e5f6e47dea0b4fe214e2cffe6,Kenya Kirinyaga,Big Shoulders Coffee,Medium-Light,United States,Kirinyaga County,South-Central Kenya,6.17,"93,0",December 2019,"Rich-toned, sweetly savory, vibrant. Cocoa nib, black currant, myrrh, apricot, hop flowers in aroma and cup. Sweet, savory-edged structure with brisk acidity; plush, syrupy mouthfeel. The resonant finish centers around apricot and hop flowers in the short, cocoa nib and myrrh in the long.",cite
b8f5bee3b82f40a2b67d81b934d2ace2,Ethiopia Herfusa Single Variety Natural,Quartet Kaffe,Medium-Light,Taiwan,Yirgacheffe,Southern Ethiopia,8.0,"93,0",December 2019,"Delicate, berry-toned, richly sweet. Raspberry, honey, narcissus-like flowers, cedar, almond butter in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; lively, full mouthfeel. Resonant, flavor-saturated finish consolidates to notes of raspberry and almond, supported by sweet floral hints.",cite
d71e966d94434fefb067fc2dd0513a82,Mbeguka Kenya,Amavida Coffee Roasters,Medium-Light,United States,Kibugu Village,Embu County,5.86,"93,0",December 2019,"Richly sweet, deeply savory. Red currant, hop flowers, fresh-cut cedar, tamarind, spearmint in aroma and cup. Bright, sweet-savory structure with lively acidity; full, velvety mouthfeel. The short finish is flavor-saturated, consolidating in the long to notes of red currant and spearmint.",cite
0999a72633e94d319473b6bacce8a2a7,Guatemala La Folie,Big Shoulders Coffee,Medium-Light,United States,Antigua,Guatemala,6.17,"92,0",December 2019,"Deeply sweet, richly nut-toned. Hazelnut butter, magnolia-like flowers, crisp pear, cedar, agave syrup in aroma and cup. Sweet in structure with gentle, round acidity; syrupy-smooth mouthfeel. The finish consolidates to deep nut and rich aromatic wood.",cite
1e25ac4d8b5d4d1784e96b8c66c8d04d,Ethiopia Yirgacheffe Washed,MK Coffee Roasters,Medium,Taiwan,Yirgacheffe,Southern Ethiopia,6.4,"91,0",December 2019,"Delicately sweet, bright-toned. Lemon zest, rhododendron, baking chocolate, fresh-cut fir, molasses in aroma and cup. Gentle, lively acidity; light, satiny mouthfeel. Lemon zest and chocolate carry into a sweet, gently drying finish. ",cite
daf5d00cce984fc88bb58965a3956723,Costa Rica Farmer’s Project,Big Shoulders Coffee,Medium-Light,United States,Costa Rica,Yirgacheffe,5.29,"90,0",December 2019,"Sweetly tart, high-toned. Lime zest, almond, cherry, cedar, apple blossom in aroma and cup. Sweet-tart structure with pert acidity; full, satiny mouthfeel. The finish is crisp and citrusy, redolent of lime zest.",cite
8e38c6c652b94de2973c7d1c0b582581,Organic Unicorn Espresso Blend,Wheelys Cafe Taiwan,Medium-Dark,Taiwan,Indonesia,Ethiopia,5.76,"90,0",December 2019,"Evaluated as espresso. Richly chocolaty, floral-toned. Chocolate fudge, gardenia, lightly singed fir, cashew, date in aroma and small cup. Velvety-smooth mouthfeel; gently drying, chocolaty, wood-framed finish. Gardenia and chocolate fudge are amplified in three parts milk, while wood notes recede.",cite
834da85fa2f94691bd07db1bb17f5283,Guatemala Concepción Buena Vista,Klatch Coffee,Medium-Light,United States,Chimaltenango,Guatemala,4.98,"90,0",December 2019,"Delicate, sweet-toned. Apricot, fresh-cut fir, magnolia, hazelnut, cocoa powder in aroma and cup. Sweet in structure with lively acidity; velvety mouthfeel. The finish is richly drying with notes of hazelnut, fir and cocoa powder.",cite
6d07d14eb2bd4f5f964e2c971d10dcb2,Ethiopia Yirgacheffe Aricha G1,Chez Cafe,Medium-Light,Taiwan,Yirgacheffe,Southern Ethiopia,4.8,"93,0",December 2019,"Crisply sweet, citrus- and cocoa-toned. Cocoo nib, pink grapefruit zest, cedar, narcissus, plum in aroma and cup. Sweet-tart structure with high-toned, lively acidity; full, satiny mouthfeel. The finish consolidates to notes of citrus-toned cocoa and narcissus.",cite
434a48653e1b4fbe8aebc666982c401f,El Salvador Las Mercedes Pacamara Honey,Klatch Coffee,Light,United States,Cerro El Tigre,El Salvador,4.98,"93,0",December 2019,"Richly sweet-savory. Pomegranate, fine musk, nougat, cedar, a hint of marjoram in aroma and cup. Savory-sweet structure with round, gentle acidity; full, satiny-smooth mouthfeel. Finish consolidates to nougat and pomegranate in the short with musk returning in the long. ",cite
a705a1302ae946c98cd0d4f9f4581ece,Sumatra Raja Harimau Lintong Espresso,Kakalove Cafe,Medium,Taiwan,Lintong Growing Region,North Sumatra Province,3.89,"96,0",November 2019,"Evaluated as espresso. Ultra-rich, chocolaty, deep musky resonance. Perique pipe tobacco, salted chocolate fudge, candied fig, pink grapefruit zest, lavender, fresh earth after a rain in aroma and small cup. Thick, velvety mouthfeel. The short finish consolidates around rich tobacco and cocoa with delicate floral hints and earthy depth in the long. Deeply sweet and satisfying in three parts milk; flavor saturates the milk with impressive continuity and vivacity. ",cite
660d86119dc042dba4da157a88e2cc1c,Panama Esmeralda Geisha Portón Oro Yeast,Klatch Coffee,Medium-Light,United States,Alto Quiel,Panama,41.12,"94,0",November 2019,"Floral-toned, bright, citrusy. Star jasmine, bergamot, sandalwood, maple syrup, baking chocolate in aroma and cup. Sweet-tart structure with crisp, juicy acidity; plush, syrupy mouthfeel. Cocoa-toned finish with undertones on bergamot and star jasmine.",cite
3fc85e4cd3ab4d9bb261bfba55f0d9f8,Kenya Kiambu Peaberry Uklili 1904 Lot,Kakalove Cafe,Medium,Taiwan,Kiambu Growing Region,South-Central Kenya,4.25,"94,0",November 2019,"Cocoa-toned, deeply and richly sweet. Cocoa nib, lemon blossom, black currant, hazelnut butter, cedar in aroma and cup. Sweetly tart structure with bright, vibrant acidity; creamy-full mouthfeel. Finish consolidates to notes of cocoa and black currant.",cite
fcde5f4df38f4873834d90a84c379e29,Kenya Kiambu AB Uklili 1903 Lot,Kakalove Cafe,Medium-Light,Taiwan,Kiambu Growing Region,South-Central Kenya,4.25,"94,0",November 2019,"Rich-toned, chocolaty. Dark chocolate, narcissus-like flowers, date, cedar, blood orange zest in aroma and cup. Sweet-toned structure with balanced acidity; plush, creamy mouthfeel. The rich, long finish centers on dark chocolate bordering on fudge and exceptionally sweet florals.",cite
ff92f3a0deb542118a7e3e8067c9bb27,Ethiopia Natural Yirgacheffe Blue Donkey Lot #2,Kakalove Cafe,Medium-Light,Taiwan,Kochere,Yirgacheffe,4.25,"94,0",November 2019,"Delicate, berry-toned, deeply sweet. Wild strawberry, honey, freesia-like flowers, oak, almond paste in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; lively, silky mouthfeel. Resonant, flavor-saturated finish sustains all of the notes from the cup, wild strawberry and almond in particular.",cite
736c6d2b1cfb4d49aeb45a2315b5ba20,Ethiopia Nansebo Worka,Red Rooster Coffee Roaster,Medium-Light,United States,Yirgacheffe,Southern Ethiopia,6.17,"95,0",November 2019,"Delicate, floral-toned. Narcissus-like flowers, honey, cocoa nib, apricot, fresh-cut cedar in aroma and cup. Sweet-tart structure with juicy, vibrant acidity; plush, syrupy mouthfeel. The rich, floral-laden finish is rife with supporting notes of apricot and cocoa nib.",cite
76df0180fe074ee9bcf14af6b2bdb013,Puna Champagne Natural Anaerobic,Paradise Roasters,Medium-Light,United States,Puna District,Big Island Of Hawaii,17.59,"93,0",December 2019,"High-toned, richly fruit-forward, balanced. Strawberry guava, jasmine, cocoa nib, sandalwood, pink grapefruit zest in aroma and cup. Sweet-tart structure with crisp, bright acidity; vibrantly plush, syrupy mouthfeel. The resonant finish centers around guava and jasmine notes with undertones of cocoa nib.",cite
f3d63fa8fe4140aeacd9c242d7db49bc,Costa Rica Las Lajas Red Honey,Durango Coffee Company,Medium,United States,Sabanilla De Alajuela,Costa Rica,4.69,"93,0",December 2019,"Deeply sweet, subtly tart, nuanced. Ripe blueberry, freesia-like flowers, almond, fresh-cut cedar, nougat in aroma and cup. Sweetly fruit-toned structure with round acidity; full, syrupy mouthfeel. Finish consolidates to notes of blueberry and nougat with undertones of cedar. ",cite
9fa9e6990e7a45b08b82b0a25d991636,Refisa Ethiopia,JBC Coffee Roasters,Medium-Light,United States,Nensebo Woreda,Sidama Region,4.94,"93,0",December 2019,"High-toned, crisply sweet-tart. Plum, bergamot, cedar, freesia-like flowers, maple syrup in aroma and cup. Vibrant, sweetly tart structure with juicy acidity; crisp, satiny mouthfeel. The long-lasting finish consolidates to notes of plum and bergamot with undertones of cedar and maple syrup.",cite
66415071407e43f2ac58a29b87882f7d,La Lindura Colombia,JBC Coffee Roasters,Medium-Light,United States,Dolores,Tolima Department,4.76,"92,0",December 2019,"Cocoa-toned, richly sweet. Cocoa nib, apricot, orange zest, cedar, magnolia in aroma and cup. Sweet in structure with crisp, balanced acidity; smooth, silky mouthfeel. Cocoa notes are the throughline in the finish, with hints of apricot and orange zest in the long.",cite
51c9411483064024bbd56d7412e8a477,Butare Huye of Rwanda,San Francisco Bay Coffee,Medium,United States,Rwanda,Dolores,5.29,"91,0",December 2019,"Richly sweet, balanced. Orange zest, baking chocolate, black tea, pear, oak in aroma and cup. Sweet-tart in structure with brisk acidity; satiny-smooth mouthfeel. The resonant though tannic finish is carried by notes of baking chocolate and fresh-cut cedar.",cite
0992cf0065554cf59266c8ff02b0a5e8,La Finca Medina of Guatemala,San Francisco Bay Coffee,Medium,United States,Guatemala,Rwanda,5.29,"90,0",December 2019,"Crisp, sweetly nut-toned. Hazelnut butter, magnolia, molasses, date, gently scorched cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; velvety mouthfeel. The rich though drying finish centers around nut and cedar notes.",cite
8c7b0252a0ef47369292824d2a574a16,Peaberry Blend,San Francisco Bay Coffee,Medium,United States,Kona,Panama,5.29,"88,0",December 2019,"Roast-prominent, chocolaty, wood-framed. Dark chocolate, lily-like flowers, raisin, scorched fir, brown sugar in aroma and cup. Sweet-savory structure with mild acidity; full, satiny mouthfeel. The gently drying, chocolaty finish is supported by smoky fir and raisin notes.",cite
edbfeddf356c4671b9cdeb2632e349b8,2019 Celebration,Highwire Coffee Roasters,Medium,United States,Kenya,Guatemala,5.51,"94,0",December 2019,"Richly sweet-savory, deeply chocolaty. Dark chocolate, fine musk, black cherry, gently scorched cedar, wisteria in aroma and cup. Sweet-savory structure with gentle, rounded acidity; full, creamy mouthfeel. The chocolaty finish is given further depth by suggestions of black cherry and musk, all ensconced in a gently smoky cedar.",cite
b8196edffd9c4ca989712a1f56e67ac2,Holiday Blend,Lucky Cafe,Medium-Light,Taiwan,Ethiopia,Kenya,2.82,"93,0",December 2019,"Delicate, high-toned, crisply sweet. Red currant, blackberry, cedar, cocoa nib, maple syrup in aroma and cup. Deeply sweet structure with lively, vibrant acidity; crisp yet velvety mouthfeel. The finish leads with notes of red currant and blackberry in the short, with cocoa nib and cedar resurfacing in the long.",cite
d79740a6453f44eda5fdf72d8cfe2b8e,Holiday Sweet Blend,Red Rooster Coffee Roaster,Medium,United States,Ethiopia,Colombia,5.58,"93,0",December 2019,"Richly fruit- and cocoa-toned. Blueberry, tamarind, chocolate fudge, oak, freesia-like flowers in aroma and cup. Richly sweet-tart structure with brisk acidity; very syrupy mouthfeel. Crisp, chocolaty finish with undertones of blueberry and oak.",cite
3b0a2de647e941bfaa3d79908983b594,Winter Solstice Blend,Wonderstate Coffee,Medium-Light,United States,Peru,Ethiopia,4.41,"92,0",December 2019,"Crisply sweet, rich-toned. Pear, baking chocolate, magnolia, fresh-cut fir, almond butter in aroma and cup. Deeply sweet structure with gentle acidity; plush, syrupy, yet lively mouthfeel. Cocoa-toned finish with pretty notes of magnolia and fresh-cut fir.",cite
1275d7575010444ba91bb844f7eef05b,Festivity Blend,Temple Coffee Roasters,Medium,United States,Ethiopia,Guatemala,5.29,"92,0",December 2019,"Crisply sweet, richly chocolaty. Date, grapefruit zest, baking chocolate, pink peppercorn, hazelnut in aroma and cup. Bittersweet structure with brisk acidity; full, velvety mouthfeel. The quietly flavor-saturated finish centers around baking chocolate and grapefruit.",cite
df41eb3cf66a44809fd4a52018960139,Holiday Blend,Detour Coffee Roasters,Medium,Canada,Ethiopia,Kenya,4.5,"92,0",December 2019,"Spice-toned, deeply sweet. Blueberry, lavender, fresh-cut cedar, molasses, baking spices in aroma and cup. Richly sweet structure with lively acidity; satiny-smooth mouthfeel. Quiet, sweetly spice-toned finish.",cite
62f611dcb5d24dc0b3c6f32e1424d8e3,Invincible Sun God,Modern Times Coffee,Medium-Light,United States,Kenya,Ethiopia,4.7,"92,0",December 2019,"Deeply fruit- and spice-toned, richly sweet. Dark chocolate, cranberry sauce, hop flowers, cedar, molasses in aroma and cup. Sweet structure with gentle acidity; full, creamy mouthfeel. Richly drying finish, with cranberry in the short, cedar and molasses in the long, and dark chocolate throughout.",cite
898ab49d089944988346347a353d7872,Wonderland Winter Solstice Holiday Blend,Open Seas Coffee,Medium-Light,United States,Nicaragua,Ethiopia,6.72,"91,0",December 2019,"High-toned, crisply sweet-tart. Green apple, cocoa nib, honeysuckle, elm, agave syrup in aroma and cup. Sweetly tart structure with pert acidity; satiny-smooth mouthfeel. The cocoa-toned finish is supported by notes of crisp apple and a hint of honeysuckle.",cite
5193c84cbe774785b22ccec59a684e30,Dark Roast Holiday Blend,Peet's Coffee,Dark,United States,Sumatra,Panama,3.97,"86,0",December 2019,"Very roast-prominent, chocolaty and spiced-toned. Chocolate, charred mesquite, date, baking spices, dark caramel in aroma and cup. Sweet-toned structure with a bitter edge; full though drying mouthfeel. The finish, while sweet, is dominated by burned wood notes that obscure the underlying chocolate and fruit.",cite
9bca54a3bba8425baa6b19d0a293e425,Ethiopia Yirgacheffe Espresso Mekuriya Gobena,Paradise Roasters,Medium,United States,Yirgacheffe,Southern Ethiopia,5.86,"93,0",January 2020,"Evaluated as espresso. Bright, sweetly tart, high-toned. Black cherry, chocolate fudge, almond butter, freesia-like flowers, sandalwood in aroma and small cup. Crisp, satiny mouthfeel; resonant fruit-toned finish. Particularly floral-saturated in three parts milk, with dark chocolate and cherry undertones.",cite
a85b7e78cc5e48d6a7b76853056beeb6,Ethiopia Shakiso,Battlecreek Coffee Roasters,Medium-Light,United States,Odo Shakiso District,Guji Zone,5.29,"93,0",January 2020,"Rich-toned, fruit-forward, deeply sweet. Strawberry jam, cocoa nib, ginger flower, fresh-cut fir, maple syrup in aroma and cup. Sweet in structure with brisk acidity; plush, syrupy mouthfeel. The resonant finish centers on strawberry and cocoa notes supported by spice-toned florals.",cite
f48123c34599454ab7780de9f6e399e7,Madagascar Yellow Bourbon Santatra Coop,Paradise Roasters,Medium-Light,United States,Madagascar,Odo Shakiso District,8.8,"92,0",January 2020,"Delicately sweet-tart, nut-toned. Hazelnut, lime zest, baking chocolate, date, fresh-cut oak in aroma and cup. Sweet in structure with round, gentle acidity; full, velvety mouthfeel. Finish consolidates to notes of hazelnut and lime zest with undertones of baking chocolate. ",cite
1520dee9137e4c749b464479355fbcc7,Finca La Montana Costa Rica,Press House Coffee,Medium,United States,Tarrazú,Costa Rica,4.03,"92,0",January 2020,"Cocoa- and fruit-driven. Dark chocolate, dried apricot, gently scorched oak, lime zest, gardenia in aroma and cup. Sweet in structure with gentle, round acidity; lightly syrupy mouthfeel. The finish consolidates to wood-framed dark chocolate and dried apricot. ",cite
b64dbc60afcc4498867791be00392bc1,Berg Wu Championship Selection Yirgacheffe G1 Natural Lot 19/01,GK Coffee,Medium-Light,Taiwan,Yirgacheffe,Southern Ethiopia,8.8,"95,0",January 2020,"Musk-toned, fruit-forward. Passion fruit, fine musk, dark chocolate, watermelon candy, pink grapefruit zest in aroma and cup. High-toned, sweetly tart structure with juicy, vibrant acidity; creamy, plush mouthfeel. The flavor-saturated finish centers around notes of passion fruit and fine musk.",cite
fdf3ce742bd84485a5c82a14ea6a97ca,Ethiopia Mulegeta Sintayehu Washed,GK Coffee,Medium-Light,Taiwan,Yirgacheffe,Southern Ethiopia,16.0,"94,0",January 2020,"High-toned, richly sweet-tart. Dried apricot, tangerine zest, almond, narcissus-like flowers, cedar in aroma and cup. Sweetly tart in structure with balanced, juicy acidity; crisp yet syrupy mouthfeel. The finish is richly bittersweet and long, centered on notes of tangerine zest and cedar.",cite
f8ea9520a0a74d6f823f7859f82bcded,Ethiopia Sidamo Bensa Asefa Dukamo Washed,GK Coffee,Medium-Light,Taiwan,Sidama Region,South-Central Ethiopia,8.0,"93,0",January 2020,"Delicate, crisply sweet. Pear, lilac, cocoa nib, maple syrup, oak in aroma and cup. Deeply sweet structure with vibrant acidity; satiny-smooth mouthfeel. The quiet, cocoa-toned finish is animated by suggestions of pear and maple syrup.",cite
71cb88e74207460c88dbbe3e04d853a9,Panama Esmeralda Geisha Natural,Paradise Roasters,Medium-Light,United States,Boquete,Panama,17.59,"96,0",December 2019,"Vibrantly sweet, resonantly floral, cocoa-toned. Lavender, cocoa nib, kumquat, fine musk, toffee in aroma and cup. Sweetly tart structure with bright, juicy acidity; crisp yet syrupy mouthfeel. Flavor-saturated finish that sustains each note from the cup in long, ringing clarity. ",cite
984f5bbea27f4a139a28897c1f6de4e9,Ethiopia Suke Quto Honey,Paradise Roasters,Medium-Light,United States,Guji Zone,Oromia Region,5.81,"95,0",December 2019,"Delicate, complex, multi-layered. Bergamot, dark chocolate, nougat, narcissus, cedar in aroma and cup. Richly sweet-savory structure with citrusy acidity; full, syrupy mouthfeel. The floral- and fruit-driven finish is supported by chocolate and aromatic wood notes.",cite
2905d10a4b9c45e6b3e9ed3e21ff13b1,Single-Origin Espresso,Guorizi Zhai Coffee,Medium,Taiwan,Huila Department,Colombia,6.61,"93,0",December 2019,"Evaluated as espresso. Richly sweet, deeply chocolaty, gently smoky. Persimmon, dark chocolate, almond butter, gardenia, gently scorched oak in aroma and small cup. Crisp, velvety mouthfeel; resonant finish centered around chocolate and almond notes with a hint of scorched oak. In cappuccino-scaled milk, chocolate and almond notes are highlighted with sweet persimmon as backdrop.",cite
27b1ca6739224ad781a71175199a510e,Kenya FSC AB,Black Coffee In Black Jar,Medium,Taiwan,Kirinyaga County,South-Central Kenya,32.0,"94,0",December 2019,"Richly sweet, deeply chocolaty. Chocolate fudge, red currant, wisteria, cedar, agave syrup in aroma and cup. Crisp, sweetly tart structure with vibrant, juicy acidity; plush, viscous mouthfeel. Quiet finish centered around notes of chocolate, wisteria and cedar.",cite
4831af4d64fc4fbd93d9c4c597ac5f1a,Colombia Pink Bourbon,Black Coffee In Black Jar,Medium-Light,Taiwan,Huila Department,Colombia,32.0,"92,0",December 2019,"Crisply sweet, delicately tart. Pomegranate, grapefruit zest, magnolia, elm, maple syrup in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. Rich-toned finish with notes of pomegranate and magnolia in the short and maple syrup in the long.",cite
